StartDate,EndDate,ANONYMIZED_1,ANONYMIZED_2,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ANONYMIZED_3,ANONYMIZED_4,ANONYMIZED_5,ANONYMIZED_6,ANONYMIZED_7,ANONYMIZED_8,DistributionChannel,UserLanguage,Q2_1,PID,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q80,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q47,Iroh_Code,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q81,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,Q78_6,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q75,Q83,Q85,Q72,Q73,Q82,SC0,ANONYMIZED_9,ANONYMIZED_10,AttentionCheck
20/06/2021 09:49,20/06/2021 10:10,ANONYMIZED,ANONYMIZED,100,1204,TRUE,20/06/2021 10:10,R_2Vx6vOx7lmzcCCr,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,61,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,He is the father figure to Zuko and is a wise voice of reason for him.  His wisdom and his acceptance of Zuko's flaws are his main character traits.,"She tries to be almost a motherly figure, and a voice of reason for the main cast.",2.751,2.751,62.399,1,"Zuko sees a light in the sky, has a brief bout with Iroh, then he sets course for the light he saw.",4,3,2,4,2,3,6.833,6.833,61.481,1,3,2,1,5,1,1,3.464,3.464,62.076,1,5,5,3,2,2,3,"I would say Iroh still shows his wisdom even when he's acting foolishly.  Iroh's main goal is to stop Zuko from chasing after the avatar, and helping him realize who he truly is and what he actually desires.  Iroh wants to connect with Zuko and help him calm down, and to lower his anger and pride, though he usually does it in strange or funny ways.",1,2.298,2.298,61.63,1,"Katara is trying to help Aang out of the avatar state.  She's telling him that though his family is gone, he has a new one, the three of them.",2,6,2,5,3,1,2.274,2.274,86.576,1,2,5,2,6,2,2,1.92,1.92,100.161,1,3,6,6,4,6,2,"I would say Katara is a wise character, and in the scenes that was shone she definitely displays her wisdom, especially being so young.  She knows how to react to bad situations and see the silver linings, and in the first scene, there is even a wisdom in having pride in yourself and not backing down from what you believe in.",21,Male,"This was an interesting study, and not one I've ever seen before.  I had fun during it!",n/a,How people perceive wisdom in fictional characters?  Or maybe how knowledge of a show can change your perception on its characters.,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:54,20/06/2021 10:10,ANONYMIZED,ANONYMIZED,100,920,TRUE,20/06/2021 10:10,R_3iClFTq8AxmbvYS,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,62,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,,,0,0,60.793,0, zuko witnesses the return of the avatar,4,5,4,5,4,4,0,0,84.485,0,5,1,5,1,2,6,0,0,95.268,0,4,3,5,4,3,5," in these scenes iroh is not wise, it wastes time and it is irritating",0,0,0,60.876,0, aang lost control of himself,1,6,1,7,1,1,0,0,83.812,0,1,6,2,6,2,2,76.954,76.954,106.308,1,3,6,4,6,5,3," I think that katara is wise, it is a great help for aang",22,Male,,nop,i dont know,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:58,20/06/2021 10:13,ANONYMIZED,ANONYMIZED,100,903,TRUE,20/06/2021 10:13,R_3KViwK1gTjkY1nU,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,63,I do not know the answer to this question.,I do not know the answer to this question.,"They are reincarnated from the previous Avatar, cycling between Nations over time.",I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,0,0,62.296,0,Iroh was playing a game while his nephew wanted to find the source of the light.,1,6,1,7,1,1,0,0,86.149,0,1,3,1,6,1,1,0,0,106.394,0,1,5,1,6,1,1,I believe he is wise just because the character that is slow and always seems preoccupied always ends up being the most wise clever character. I believe there is a method to his ways.,1,0,0,61.994,0,Katara calmed down the airbender and soothed him by saying they are his family.,3,6,1,5,3,1,0,0,91.348,0,3,6,1,5,2,1,0,0,102.263,0,4,7,2,5,6,3,I think she is a little wise. She didn't respect others customs or understand the importance behind respecting others beliefs but she seems helpful to the avatar.,22,Female,No,Nope,I think you're studying how peoples judgements change based on a change in information,1,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:54,20/06/2021 10:15,ANONYMIZED,ANONYMIZED,100,1232,TRUE,20/06/2021 10:15,R_1gpc6xftTxd6qdv,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,64,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,He is a wise old man who has made some mistakes in the past and grown from them.,"She is a caring, motherly character.",0,0,60.923,0,Zuko thought he had finally found the Avatar and Iroh tried to calm him down.,3,4,2,4,1,3,0,0,86.442,0,4,2,4,4,1,5,0,0,102.078,0,3,4,3,4,1,5,"Iroh was mostly wise, choosing to be patient over impulsively running towards the Avatar.",1,0,0,63.996,0,Katara calmed Aang down out of the avatar state,1,6,1,5,1,1,0,0,94.828,0,1,5,1,6,1,1,0,0,102.919,0,3,6,3,5,6,3,"Katara was very wise in all of the scenes shown. She always cared for Aang, even in hard times.",23,Male,,,How people's perceptions of the characters would differ depending on their familiarity with the characters.,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:58,20/06/2021 10:15,ANONYMIZED,ANONYMIZED,100,1031,TRUE,20/06/2021 10:15,R_ptOlPbJDqyDly5H,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,65,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,1.384,60.357,61.185,7,"Iroh is peacefully playing his game, and his nephew remarks that he just saw a light which was brought down from an ungodly source. The nephew views this as something significant, and instructs his crew to move the ship forward towards the light.",3,4,3,4,1,4,4.516,117.886,118.626,16,2,3,3,4,2,3,3.591,72.273,103.746,5,5,5,2,6,1,3,"Iroh seems wise based on his look and serenity, but his actions are unwise. He led his nephew on a voyage where he discovered nothing, and ignores the blue light strike which seems to be significant.",0,1.958,61.763,62.639,7,Katara is helping her friend get over his loss. Her friend came to the realization that he is the last airbender.,2,6,2,6,3,2,0.827,82.543,89.044,14,2,6,2,6,2,1,0.564,0.564,100.433,1,3,7,3,5,5,3,"Katara is extremely wise. She fights for her belief to want to bend water, but does not let that get in the way of helping her friend. She is constantly thinking and envisioning the future, such as she did with the acorns.",25,Male,,,I think this experiment was to see how participants perceive Ighor and Katara based on whether they have seen the move or not.,0,ANONYMIZED,ANONYMIZED,1
20/06/2021 10:00,20/06/2021 10:16,ANONYMIZED,ANONYMIZED,100,965,TRUE,20/06/2021 10:16,R_1jrmD8PsaZzUEAf,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,66,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"General Iroh is the kind, caring uncle you wish you had. He loves to guide Zuko, but also wants him to be his own individual self rather than trying to follow in his father's footsteps. ","Katara is a gentle waterbender who acts as the mediator of Team Avatar. She tries to get along with everybody and makes sure everyone gets a chance to voice their opinions. She dislikes hurting people immensely, even though she knows how to blood bend.",2.037,58.436,61.133,2,"Zuko sees a beam of light and tells his crew to heads towards it, but Iroh wants Zuko to calm down and enjoy some nice, warm Jasmine tea",1,3,1,7,1,1,2.518,60.675,84.674,3,1,3,1,7,1,1,0,0,100.565,0,1,3,1,7,1,1,"Wise, he acts like a total fool, but he's one of the smartest characters in the show. He also led the three day siege of Ba-sing-se, but only stopped because his son passed away",1,2.102,47.438,61.752,3,"Aang finds out that his tribe of Air Nomads were wiped out by the Fire Nation, and Katara calms him down and tells him that they're family now",1,7,1,6,3,1,1.856,1.856,79.4,1,1,7,1,5,1,1,2.403,2.403,63.4,1,1,7,1,5,1,1,"Katara is mostly wise, but she's still a kid, so there are moments in the show where she lets her emotions cloud her judgement. Like in the later seasons, Zuko and Katara go on a journey to find the man who killed Katara's mother. She was about to kill him too, but Zuko tells her that revenge is not in her nature.",25,Male,,,,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:56,20/06/2021 10:16,ANONYMIZED,ANONYMIZED,100,1194,TRUE,20/06/2021 10:16,R_D2HACqMNQx8yWnD,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,67,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,Iroh is a god at fire bending and the song for his son was amazing. He is the best uncle in the world and Zuko does not deserve him.,Katara is the older sister/mom of the group. She is dependable and smart and a great water bender. She can be a hot head at times but she does what's best for the group.,4.321,8.997,60.847,4,Zuko saw the light beam from Aang's ice ball and wants to find the avatar. Iroh is chill and just wants to play game and drink tea.,1,4,1,7,1,1,2.242,3.356,99.472,2,1,4,1,7,1,1,2.031,12.389,100.454,4,1,7,1,7,1,1,"Uncle Iroh is very wise in these scenes. If you knew anything about the show you'd know that Zuko's goal of finding and killing the avatar is futile, dumb, and wrong and Iroh is trying to help him be a better person. Also if you knew anything about life you'd knew that the way Iroh is living it, is the best way.",1,7.517,8.943,66.428,2,Katara had to calm down Aang while he was in the avatar state because he found out the air benders were all dead.,1,7,1,7,1,1,10.049,17.903,102.8,3,1,7,1,7,1,1,9.717,14.294,119.223,2,1,7,1,7,5,1,Katara is very wise in these scenes. She is the level headed one in the group. Always making the best decisions for the group and almost acting like a therapist.,22,Female,I loved this study. You picked the two best characters to watch scenes of. Thank you,nope,People's perceptions of characters from Avatar based on if you had seen the show or not,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:53,20/06/2021 10:17,ANONYMIZED,ANONYMIZED,100,1469,TRUE,20/06/2021 10:17,R_1hEg40AUoI1Kzoi,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,5,68,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,I do not know the answer to this question.,Mark the arrival of a new Avatar,Iroh was different than many other Fire Nation members -- he was easy-going and good-humored. His actions showed that he respected all four elements and members of other nations.,"Katara is a very powerful waterbender who has a strong sense of morality and justice. She often seemed to take on the role of a mother within her groups, but remained independent.",0,0,61.493,0,"Iroh is trying to convince Zuko that the light Zuko saw is not actually the Avatar, just the celestial lights.",2,4,3,5,3,3,0,0,123.555,0,4,2,3,4,2,5,0,0,103.765,0,3,4,2,6,2,3,"Iroh is wise in these scenes, although it doesn't always appear he is. He tries to tame his nephew's obsession with finding the Avatar by creating distractions. Iroh knows that there would be consequences if the Avatar was captured ",1,0,0,65.92,0,Katara is trying to talk Aang out of a destructive episode by reminding him that she and Sokka are still his family even though all the other airbenders are gone.,2,6,1,5,3,1,39.459,40.564,96.266,2,2,5,2,6,3,1,6.425,6.425,107.819,1,3,5,3,4,6,3,"Katara is wise. In each scene, she help Aang overcome struggles and self-defeat by convincing him of something. In each scene, Katara encourage Aang to move forward for the good of the world, even if it hurts her.",22,Female,,,This study was testing if previous knowledge influenced how people perceived different characters,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 10:04,20/06/2021 10:18,ANONYMIZED,ANONYMIZED,100,829,TRUE,20/06/2021 10:18,R_1j9yJEtC7NGqNOB,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,1,69,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,0,0,61.048,0,He was playing mahjog and drinking tea while another character was angrily yelling at him,2,4,2,4,2,4,0,0,89.637,0,4,2,2,3,1,4,0,0,104.905,0,2,4,3,4,1,3,"He seems to be wise because he is older and always playing a card game, he is also calm and collected",1,0,0,66.709,0,Katana was comforting Ang,2,6,2,6,2,2,0,0,96.613,0,2,6,2,5,2,2,0,0,104.704,0,4,6,5,4,6,4,Katara is wise because she seems to be emotionally intelligent and empathetic to her friends.,23,Female,,,,0,ANONYMIZED,ANONYMIZED,1
20/06/2021 10:03,20/06/2021 10:18,ANONYMIZED,ANONYMIZED,100,888,TRUE,20/06/2021 10:18,R_782TEnJtzcJAZ4l,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,70,Aang,I do not know the answer to this question.,"They are reincarnated from the previous Avatar, cycling between Nations over time.",I do not know the answer to this question.,Takes away his bending,I do not know the answer to this question.,,,0.844,60.129,60.691,10,Zuko is looking for Aang and Iroh is calm playing a game,2,2,1,7,1,5,0.485,67.091,85.142,12,2,2,1,5,1,7,0.682,85.722,101.719,8,1,7,1,7,1,5,He is very wise and does not let his emotions get him out of control like his nephew. He is very calm about everything and provides a good amount of advice. ,1,4.189,67.349,68.267,8,Katara was basically saying Aang shouldn't go off the rails and that hes part of theit family now ,1,6,1,6,1,2,1.408,53.927,61.34,12,1,7,1,7,1,1,1.043,91.489,101.885,26,1,7,3,6,6,1,I strongly believe Katara is very wise because she's rational and she wants the best for Aang and wants him to train even though females are not allowed to do water bending for fighting.,24,Male,,,,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 09:54,20/06/2021 10:24,ANONYMIZED,ANONYMIZED,100,1814,TRUE,20/06/2021 10:24,R_2aDHDPlcrNmLGhD,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,71,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"He is the Uncle of Zuko who was accompanies him thoughout his own personal compaign to find the Avatar. Iroh is a master firebender, a former general and is a wise mentor of Zuko","In the beginning of the series, her water bending abilities were on a basic level and she was also a child. As the story continued to the end, she is practically a master at water bending and is more mature.",0,0,72.961,0,Zuko has suspicions that the Avatar is close but Iroh is calming telling Zuko to not get his hopes up.,2,3,2,5,1,2,0,0,90.651,0,1,3,2,5,1,4,0,0,104.733,0,2,4,2,4,2,4,"I believe Iroh is wise in the three scenes. Although he does not bid to Zuko's desires completely, he offers advice that would help Zuko in the long term such as patience, relaxation and positive suprise. ",1,0,0,65.042,0,Aang was in the Avatar state and Katara tries to console him before he puts the rest of the gang in danger.,4,5,2,5,4,2,0,0,141.032,0,3,5,1,5,2,2,0,0,104.778,0,3,6,3,4,6,2,"I believe Katara is wise because she helps Aang, who is slightly younger than her, a new positive perpective to the negative world around them.",22,Male,,,,3,ANONYMIZED,ANONYMIZED,1
